CustomerID,full_name,email,phone,address_line,city,region,postal_code,country,birth_date,signup_date,last_purchase_date,status,tier,preferred_language,marketing_opt_in,total_spend,order_count,notes
CUST000567,Carol Rodriguez,carol.rodriguez@example.org,06395956917,"4-2-8 Chiyoda, Apt. 1884",Kobe,Hokkaido,988-9373,Japan,1978-11-07,2023-11-11,2024-06-22,inactive,gold,ja,true,,12,"requested invoice as ""PDF"""
CUST000568,Frank Young,frank.young@example.com,6225017759,7626 Maple Lane,Atlanta,CO,92393,United States,1981-10-28,2020-07-08,2020-08-19,active,gold,en,true,0.00,6,"language preference unclear, low priority"
CUST000569,Dgisoqko Ehemmcb,dgisoqko.ehemmcb2101@mail.test,+15130999629,"2960 Lake Blvd, Apt 659",Miami,NJ,70703,United States,,,2018-12-26,banned,bronze,en-GB,true,347.57,11,language preference unclear
CUST000570,Mallory Smith,mallory_smith@example.org,2329142041,9648 Cedar Rd,,,,Canada,1955-12-29,2021-08-21,2021-09-14,banned,bronze,,false,757.00,3,language preference unclear
CUST000571,Quinn Ramirez,quinn-ramirez2384@demo.local,+812801295584,"4-30-7 Kita, Sunrise Bldg.",Sapporo,Aichi,640-7149,Japan,2002-05-12,2020-10-07,2024-02-17,inactive,bronze,en-US,true,1616.91,,language preference unclear
CUST000572,Iuymrkds Mcpwvy,iuymrkds.mcpwvy@demo.local,0039161028,1784 Oak Street,,,04787,Germany,1995-06-02,2023-09-25,2024-07-25,pending,silver,en,true,1861.49,11,moved recently; verify address
CUST000573,Alice Perez,alice.perez@example.org,3592887005,"5731 Oak Avenue, Apt 404",Austin,NJ,25861,United States,1976-03-12,2021-11-14,2025-10-15,active,bronze,ja,false,667.42,2,"VIP, handle with care"
CUST000574,Taro Lee,taro.lee@example.net,1400464087,8887 Oak Ln,Denver,GA,88575-5216,United States,,2018-09-24,2021-08-05,pending,gold,ja,false,18.50,0,"asked about refund policy, urgent"
CUST000575,Qlymiiy Wekzkshhi,qlymiiy.wekzkshhi@example.net,6465317595,6873 Pine Ln,San Francisco,NJ,34128,United States,1970-11-21,2017-01-21,2017-10-04,pending,gold,en,true,983.56,5,"VIP, handle with care"
CUST000576,Uma Thompson,uma..thompson@mail.test,3781411958,3683 Lake St,Denver,FL,40513-5723,United States,1955-05-20,2019-10-22,2019-11-10,pending,bronze,en-GB,false,0.00,3,"coupon code used: 1OTV5L, ok"
CUST000577,Eve Thomas,+814710417628,,"1-8-1 Minato, Apt. 390",Kobe,Fukuoka,404-0397,Japan,1984-01-10,2018-07-10,2019-09-23,banned,bronze,ja,true,1003.25,5,"VIP, handle with care"
CUST000578,Vonlcpe Xpwkyhfs,vonlcpe.xpwkyhfs@demo.local,,214 Cedar St,Boston,FL,83436,United States,1994-01-23,2025-04-02,2026-01-01,pending,gold,ja,true,2431.77,7,asked about refund policy
CUST000579,Ivan Lewis,ivan.lewis@example.com,+811154475124,2-16-19 Meguro,Kobe,Hyogo,020-3287,Japan,1961-03-02,2020-03-16,2023-04-10,active,silver,ja,true,68.00,3,"VIP, handle with care (said ""thanks!"")"
CUST000580,Clbedq Iktrecsj,clbedq.iktrecsj@demo.local,+818040303253,"3-19-20 Kita, Sunrise Bldg.",Hakata,Hyogo,972-0560,Japan,2000-11-25,,2026-01-01,banned,gold,en-US,false,885.00,5,prefers email contact
CUST000581,Judy Brown,,+15280064861,7331 Hill Avenue,Paris,,46964,United Kingdom,1979-09-07,2018-09-10,2022-05-04,inactive,platinum,en,false,,9,"language preference unclear (said ""thanks!"")"
CUST000582,Emtjd Hvkigdq,emtjd.hvkigdq6663@example.org,5932240840,4836 2nd Avenue,San Francisco,MA,16232,United States,,2023-12-19,2026-01-01,inactive,silver,ja,true,1040.36,5,coupon code used: MUBZ7S
CUST000583,Mika Hill,mikahill@example.com,+18360637055,5862 Lake Rd,Boston,NJ,14238,United States,1964-11-18,2025-01-08,2026-01-01,pending,bronze,en,true,1757.45,11,coupon code used: 22VWX2
CUST000584,Frank Nguyen,frank.nguyen@example.com,3158620713,"9378 Maple Ln, Unit 60",Boston,CO,54079,United States,1995-09-26,2023-10-20,2025-03-14,pending,bronze,en,true,1345.55,7,moved recently; verify address
CUST000585,Abuzw Ugiclepi,abuzw.ugiclepi@demo.local,0180875374,"2861 Lake St, Apt 26",,,74586-8942,United Kingdom,2009-08-23,2019-04-03,2019-08-02,active,silver,ja,false,543.30,11,"asked about refund policy, urgent"
CUST000586,Dbfm Svbavd,dbfmsvbavd@demo.local,+819007718729,"2-9-11 Chiyoda, Skyline Tower",Kobe,Aichi,882-0244,Japan,2004-12-15,2020-01-20,2023-03-13,pending,silver,,false,0.00,0,"prefers email contact (said ""thanks!"")"
CUST000587,Godq Wisupw,,5991928921,7114 2nd Road,Singapore,,83478,United Kingdom,1994-08-03,,2023-05-15,banned,bronze,en,true,768.76,,coupon code used: SL83UZ
CUST000588,Tcahsgj Dbbhgjukg,tcahsgj_dbbhgjukg@demo.local,+818079136789,"4-20-5 Shinjuku, Apt. 344",Yokohama,Hyogo,396-8248,Japan,1967-12-16,2025-02-02,2025-10-25,banned,gold,ja,true,2033.30,3,
CUST000589,Mgjb Nzdfussfm,mgjb.nzdfussfm@example.net,4237885079,5049 Hill Rd,London,,03350-3290,United Kingdom,1987-10-26,2023-02-04,2023-09-19,active,gold,ja,false,397.31,0,duplicate in legacy system
CUST000590,Usqvcr Mheujyxggk,usqvcr.mheujyxggk@example.com,6269852056,123 Elm Avenue,New York,MA,97465,United States,1996-09-09,2018-04-17,2019-01-02,inactive,platinum,,true,5.92,10,"language preference unclear, ok"
CUST000591,Niaj Thompson,niaj.thompson2761@demo.local,+819092598672,"5-12-10 Minato, Skyline Tower",Sapporo,Saitama,717-6269,Japan,1991-02-12,2022-08-16,2026-01-01,banned,gold,en-GB,false,1338.16,5,language preference unclear
CUST000592,Xavier White,xavier.white@example.org,8413707870,3123 Main Street,,,82606,Singapore,1978-01-14,2017-05-07,2020-11-14,banned,silver,ja,false,703.93,0,moved recently; verify address
CUST000593,Pucnuy Swhnxdpvkm,pucnuy.swhnxdpvkm@example.com,1457004017,3733 Hill Rd,,,28613-8839,United Kingdom,1965-07-02,2019-11-24,2023-08-25,pending,bronze,ja,true,493.23,7,do not call before 18:00
CUST000594,Qenpq Rfolsq,qenpq_rfolsq@example.org,08092993386,"3-17-16 Taito, Sunrise Bldg.",Sapporo,Tokyo,636-2858,Japan,1961-02-23,2023-06-14,2026-01-01,active,bronze,ja,false,1425.22,1,
CUST000595,Wendy Anderson,wendy.anderson@mail.test,6932874342,"5428 Main Ave, Unit 8",Berlin,,05083,Australia,1974-06-17,2022-02-13,2023-09-18,pending,,,true,1674.53,0,"coupon code used: PFL96U, low priority"
CUST000596,Mwpjmwk Alokvcs,,+817015494750,"3-7-9 Setagaya, Skyline Tower",Nagoya,Kanagawa,422-8803,Japan,1967-08-20,2020-02-08,2022-11-30,inactive,silver,,true,,7,"prefers email contact, urgent"
CUST000597,Irlkowtu Tvzhqd,irlkowtu.tvzhqd@demo.local,07059101452,"1-15-7 Meguro, Skyline Tower",Yokohama,Osaka,311-3875,Japan,1989-08-23,2022-07-05,2024-10-13,inactive,bronze,en-US,true,0.00,11,coupon code used: 5WTMUT
CUST000598,Heidi Lewis,heidilewis@example.org,1248914274,"5388 Sunset Street, Apt 369",Paris,,54582,France,,2020-05-19,2021-10-31,inactive,silver,ja,true,800.81,11,"asked about refund policy, low priority"
CUST000599,Ryo Thomas,ryo.thomas@example.com,5732083616,"2337 Sunset Ln, Apt 604",Seattle,NJ,31109,United States,1956-08-18,2024-07-11,2026-01-01,inactive,bronze,en-GB,true,1293.34,1,"VIP, handle with care"
CUST000600,Ffbqszl Vatavdlzc,ffbqszl.vatavdlzc@example.org,+16438941523,9653 Sunset Ave,Berlin,,90166,Singapore,1991-07-15,2018-06-06,2018-07-15,active,silver,ja,true,0.00,6,duplicate in legacy system
CUST000601,Oscar Ramirez,oscar.ramirez@demo.local,+14271713756,9137 Lake Ln,Denver,,,United States,1958-02-13,2020-01-27,2020-10-22,inactive,gold,en,true,0.00,,do not call before 09:00
CUST000602,Xteorfv Pfxkgsqgw,xteorfv.pfxkgsqgw@mail.test,,"1-5-9 Shinjuku, Sunrise Bldg.",Sapporo,Aichi,790-6545,Japan,1961-09-27,2019-12-28,2020-04-13,inactive,bronze,,true,635.48,8,coupon code used: 7LDDAC
CUST000603,Hana Green,hana_green@demo.local,09055387097,"3-22-10 Minato, Sunrise Bldg.",Shibuya,Fukuoka,058-3283,Japan,1990-05-05,2025-12-16,2026-01-01,active,gold,ja,true,1542.69,3,"VIP, handle with care"
CUST000604,Wysks Esljix,wysksesljix2985@example.net,+818026861084,"4-2-16 Meguro, Apt. 2119",Yokohama,Hokkaido,286-7433,Japan,1989-08-13,2025-09-27,2026-01-01,pending,gold,ja,false,163.01,14,"VIP, handle with care, low priority"
,Juewocbb Nmnang,juewocbb.nmnang@example.net,,"2964 Hill Rd, Unit 8",,,01615-6443,United Kingdom,1979-06-26,2020-12-10,2024-03-20,active,silver,en-US,true,2563.14,5,duplicate in legacy system
CUST000606,Ryo Robinson,ryo.robinson@demo.local,+819009038755,"4-29-3 Meguro, Skyline Tower",Umeda,Tokyo,282-3344,Japan,1991-09-25,2017-04-24,2019-07-06,active,gold,en-GB,true,480.66,11,prefers email contact
CUST000607,Vjqau Yacgnzbjs,vjqau.yacgnzbjs@demo.local,2718980457,9572 Pine Ave,London,,58470,Australia,1985-03-10,2020-02-07,2021-02-02,inactive,bronze,,false,1665.25,0,"moved recently; verify address, low priority"
CUST000608,Dave Brown,dave.brown@example.com,07039211705,4-13-19 Taito,Naha,Chiba,,Japan,1994-11-19,2021-01-26,2024-04-20,inactive,silver,ja,true,1965.86,,"VIP, handle with care, ok"
CUST000609,Zydw Tqsfmnfyz,zydw.tqsfmnfyz@example.com,0229570349,"5689 Elm Avenue, Apt 277",Toronto,,60798,Canada,2000-06-20,,2020-02-21,banned,platinum,en,false,0.00,9,"coupon code used: 7I646F, urgent"
CUST000610,Yuki Johnson,yukijohnson@demo..local,,1-3-18 Minato,Yokohama,Aichi,660-8989,Japan,1988-04-13,2020-12-24,2024-11-16,active,bronze,en,true,1249.66,5,coupon code used: 2YZCCL
CUST000611,Hwcbv Watjl,hwcbv_watjl@demo.local,+817048110502,"3-21-15 Shibuya, Sunrise Bldg.",Umeda,,619-5843,Japan,1969-11-10,2017-05-06,2017-12-15,active,gold,en-US,false,1157.10,10,"requested invoice as ""PDF"""
CUST000612,Zara Scott,zara.scott2105@example.org,5091357813,4389 Pine Street,,,70995-1046,Australia,2006-03-04,2024-04-02,2026-01-01,active,bronze,en,true,11.60,3,moved recently; verify address
CUST000613,Yvonne Garcia,yvonnegarcia@example.org,2633988684,"6694 Lake Road, Apt 544",New York,CA,34815,United States,1972-08-01,2025-10-14,2026-01-01,active,bronze,en-US,false,983.31,6,coupon code used: U6DVRH
CUST000614,Awnwpw Jyquydyoty,awnwpw.jyquydyoty@demo.local,+817001217099,5-11-15 Taito,Shibuya,Aichi,341-0290,Japan,1976-01-31,2019-09-14,2023-01-09,active,gold,ja,true,1384.12,0,
CUST000615,Mika Williams,mika.williams@example.net,0183078490,"2973 Maple Rd, Unit 2",Seattle,CA,43201,United States,1961-07-08,2017-10-15,2018-05-09,active,bronze,en,false,1445.09,5,asked about refund policy
CUST000616,Grace Thomas,grace.thomasexample.org,4996052048,"2329 Elm Ave, Apt 390",,Florida,91388,United States,1988-12-29,2023-11-24,2024-12-31,pending,silver,ja,true,1735.57,1,"VIP, handle with care"
CUST000617,Inswdpeq Pceodtt,inswdpeq.pceodtt@example.org,3306559761,5839 Elm Ave,Sydney,,22796-7700,United Kingdom,1998-08-29,2023-01-21,2026-01-01,active,gold,en-US,true,0.00,3,do not call before 14:00
CUST000618,Vshrb Igqkyuof,,+817733761072,"5-28-16 Meguro, Skyline Tower",Shinjuku,Kanagawa,973-2460,Japan,1984-12-26,2024-05-22,2026-01-01,banned,gold,ja,false,0.00,14,"language preference unclear, ok"
CUST000619,Mallory Wright,mallory.wright@example.org,0087106235,"1805 Lake Avenue, Unit 14",Newark,GA,24464,United States,,2022-07-10,2024-12-14,banned,gold,ja,true,432.79,2,"requested invoice as ""PDF"", low priority"
CUST000620,Jeypi Oqjokffqz,jeypi.oqjokffqz@example.net,09052043016,"2-27-14 Taito, Apt. 1044",Nagoya,Osaka,599-7298,Japan,1981-10-05,2021-07-22,2022-08-06,banned,silver,en,true,0.00,5,
CUST000621,Qnwbjtum Eufkb,qnwbjtum.eufkb@example.net,2827026125,2092 Hill Ln,Atlanta,NY,40271,United States,1984-03-04,2023-01-29,2025-11-22,inactive,gold,en-GB,false,1930.99,6,duplicate in legacy system
CUST000622,Olivia Martinez,olivia_martinez@example.com,+813432058920,"3-21-5 Chiyoda, Apt. 1677",Nagoya,Hokkaido,136-7634,Japan,1955-10-07,2020-05-09,2021-11-30,pending,bronze,ja,true,646.09,3,"coupon code used: XMRFH6, urgent"
CUST000623,Vcxorbrr Kpmhidx,vcxorbrr.kpmhidx@example.net,07004574129,"1-24-8 Setagaya, Apt. 2045",Shinjuku,Aichi,905-4253,Japan,1957-07-29,2021-10-16,2023-04-13,banned,silver,ja,false,0.00,,"requested invoice as ""PDF"", ok"
CUST000624,Alice Young,alice.young@example.net,9690910231,3961 Hill Lane,Atlanta,CO,46007,United States,1980-09-22,2019-10-18,2023-09-09,active,gold,ja,false,312.59,4,coupon code used: 9PAF1H
CUST000625,Cimo Gbckypb,cimo_gbckypb@example.net,09091824404,2-9-6 Shinjuku,Shinjuku,Tokyo Pref.,954-1084,Japan,1957-01-04,2020-02-02,2021-06-17,banned,silver,ja,true,466.45,7,coupon code used: H5R6G0
CUST000626,Frank Walker,frank.walker@mail.test,1579614282,"4515 Pine Lane, Unit 8",London,,78862,Australia,1984-08-24,2023-10-22,2024-05-30,inactive,gold,ja,false,1739.52,0,moved recently; verify address
CUST000626,Frank Walker,frank.walker@mail.test,1579614282,"4515 Pine Lane, Unit 8",London,,78862,Australia,1984-08-24,2023-10-22,2024-05-30,inactive,gold,ja,false,1739.52,0,moved recently; verify address
CUST000627,Mallory Rodriguez,malloryrodriguez@example.com,6409191706,"9227 Cedar Rd, Unit 66",,,10211,France,1964-12-27,2020-05-14,2023-02-01,active,gold,,true,421.00,11,prefers email contact
CUST000628,Olivia Wright,olivia-wright@example.net,0394731254,8128 Main Ln,Toronto,,97674-2867,Canada,2000-09-01,2023-08-09,2025-09-12,pending,gold,en-US,true,1821.81,7,asked about refund policy
CUST000629,Lirxwdrq Nitzvx,lirxwdrq_nitzvx@example.com,3458409430,"9357 Maple Avenue, Apt 656",Austin,NY,66470,United States,1998-05-26,2021-02-28,2022-11-19,banned,bronze,ja,false,443.54,4,do not call before 10:30
CUST000630,Cqgu Crwkcwpkuh,cqgu.crwkcwpkuh@demo.local,1820412925,6810 2nd Lane,Austin,CO,14456,United States,1978-03-20,2024-09-07,2024-10-13,banned,gold,ja,true,0.00,9,coupon code used: IBNZA4
CUST000631,Dxjdw Vdwtft,dxjdwvdwtft495@example.net,08066368568,"1-2-19 Chiyoda, Sunrise Bldg.",Kobe,Aichi,,Japan,2002-11-19,2020-05-12,2023-02-14,pending,silver,en,true,89.77,8,language preference unclear
CUST000632,Twoxsx Iffxhzidhe,twoxsx.iffxhzidhe@example.com,+818054560356,"5-16-7 Minato, Skyline Tower",Naha,Kanagawa,176-5707,Japan,2009-02-01,2023-11-23,2026-01-01,pending,silver,ja,true,1301.75,6,"do not call before 14:00, ok"
CUST000633,Xavier Nelson,xavier.nelson@example.net,+12553655560,"9627 Pine Avenue, Unit 67",Chicago,WA,25169-3068,United States,2002-07-05,2020-02-25,2023-08-09,inactive,bronze,,false,1053.85,8,moved recently; verify address
CUST000634,Jqewrevi Bwiea,jqewrevi.bwiea@example.com,07075764493,5-26-7 Shibuya,Shinjuku,Tokyo,742-3289,Japan,1986-01-30,2025-05-19,2026-01-01,active,gold,ja,true,0.00,0,"language preference unclear, low priority"
CUST000635,Laeqrvo Hrcoil,laeqrvo.hrcoil@example.net,8321867337,6232 Elm Road,Toronto,,72004,Australia,1987-01-07,2019-01-10,2021-08-26,banned,gold,ja,false,,,language preference unclear
CUST000636,Dave Miller,dave.miller@demo.local,+18078721138,7977 Main Blvd,Berlin,,74930,France,1980-09-18,2021-06-09,2025-01-07,active,gold,ja,false,313.65,5,duplicate in legacy system
CUST000637,Trent Taylor,trent_taylor@example.net,03859169158,"5-3-1 Chiyoda, Sunrise Bldg.",Hakata,Hyogo,667-5808,Japan,1998-03-12,2019-01-09,2021-01-23,banned,bronze,en,true,0.00,1,duplicate in legacy system
CUST000638,Xjbghzt Ycheqg,xjbghzt_ycheqg@example.org,07003994920,"2-21-2 Shinjuku, Skyline Tower",Yokohama,Chiba Pref.,228-9951,Japan,,2017-06-11,2017-10-05,inactive,gold,ja,true,0.00,13,"VIP, handle with care"
CUST000639,Trudy King,trudy_king@example.com,6699955154,"4064 Pine Lane, Apt 635",Paris,,24753,Australia,1989-05-08,2019-06-07,2019-11-15,banned,gold,en-GB,true,1367.00,5,moved recently; verify address
CUST000640,Zomndoo Buuafh,zomndoo.buuafh7090@example.org,08040090372,"4-6-10 Taito, Skyline Tower",Shibuya,,305-6960,Japan,1979-12-22,2017-03-31,2017-10-03,active,silver,ja,false,1047.00,5,do not call before 09:00
CUST000641,Zara Wright,zara.wright@demo.local,6392776984,2043 Oak Ave,Atlanta,TX,98604,United States,1999-05-07,2018-01-01,2022-02-09,banned,silver,ja,true,114.88,6,"asked about refund policy, urgent"
CUST000642,Trnzin Jqzawqxwl,trnzin.jqzawqxwl@example.org,+13629825995,"1386 Oak Blvd, Apt 725",Chicago,TX,84000,United States,1981-04-15,2022-10-07,2025-06-17,pending,silver,ja,false,1869.01,9,"VIP, handle with care (said ""thanks!"")"
CUST000643,Judy Thompson,judythompson@example.com,07024026356,"5-30-12 Meguro, Sunrise Bldg.",Shinjuku,Tokyo,991-0062,Japan,2002-04-17,2019-02-04,2021-09-23,active,silver,,false,589.11,6,"requested invoice as ""PDF"""
CUST000644,Hbnul Lggldojsmw,hbnul.lggldojsmw@example.org,9516172405,9464 Maple Ln,Denver,FL,13336-3456,United States,1980-07-25,2018-03-05,2021-07-22,pending,silver,ja,false,0.00,6,duplicate in legacy system
CUST000645,Xavier Garcia,xavier.garciamail.test,8228300946,"4969 Sunset Street, Unit 54",Atlanta,WA,55961,United States,1958-05-25,2025-07-06,2026-01-01,active,bronze,ja,true,,7,"moved recently; verify address, ok"
CUST000646,Mallory Thomas,mallory-thomas@example.com,+11074902573,9536 Hill Ave,Denver,NJ,66746,United States,1986-07-10,,2024-03-11,inactive,bronze,en-GB,true,398.64,12,duplicate in legacy system
CUST000647,Nkephkw Umkleqsqb,nkephkw.umkleqsqb@example.com,5630759257,7526 Hill Road,Atlanta,FL,00273,United States,,2021-05-18,2023-08-02,active,bronze,en-GB,true,142.71,8,asked about refund policy
CUST000648,Steve Jones,steve_jones@mail.test,5278451271,6077 Cedar Lane,Sydney,,49877,Canada,1963-10-05,2024-08-11,2025-04-17,pending,bronze,ja,false,0.00,10,coupon code used: ZGIGUH
CUST000649,Wktv Oeziqxgjh,,9139979688,8396 2nd Ln,Chicago,CO,37243,United States,1998-11-10,2017-09-25,2019-12-13,banned,platinum,ja,true,751.43,1,"VIP, handle with care"
CUST000650,Steve Anderson,steve-anderson@example.org,+817066712378,"2-7-18 Taito, Apt. 885",Umeda,Kanagawa,454-8273,Japan,1991-02-03,2022-06-24,2024-12-02,pending,bronze,en,false,305.75,1,"coupon code used: 0VSXW4, low priority"
CUST000651,Diterm Vadryca,diterm-vadryca@example.org,07902051093,"1-6-12 Shibuya, Skyline Tower",Namba,Tokyo,520-2981,Japan,1962-06-05,2025-03-02,2026-01-01,pending,platinum,ja,true,854.06,12,duplicate in legacy system
CUST000652,Xepanvly Ummdey,xepanvly.ummdey@mail.test,+819002298358,"4-10-9 Taito, Sunrise Bldg.",Umeda,Kanagawa,404-3842,Japan,1968-09-09,,2025-07-16,inactive,bronze,en,true,,0,asked about refund policy
CUST000653,Mika Wright,mika.wright@example.net,08055795878,4-17-13 Setagaya,Kobe,Fukuoka,968-5075,Japan,1973-11-10,2024-03-13,,banned,bronze,,true,1121.19,8,duplicate in legacy system
CUST000654,Carol Torres,carol.torres@example.org,02792293989,"3-28-8 Kita, Apt. 764",Namba,Saitama,777-0550,Japan,,2024-04-29,2025-02-12,banned,bronze,en-US,true,1046.28,0,"language preference unclear, ok"
CUST000655,Judy Harris,judy.harris@demo.local,+819742594373,5-3-12 Minato,Hakata,Fukuoka,849-9476,Japan,1972-10-10,2021-04-09,2025-04-17,banned,silver,ja,true,391.27,5,"do not call before 09:00, ok"
CUST000656,Sora Sanchez,sora.sanchez@example.net,+11411673964,727 Lake Ln,Miami,IL,46117,United States,1967-01-10,,2021-10-12,banned,platinum,,true,0.00,2,asked about refund policy
CUST000657,Carol Scott,carol.scott@demo.local,3878885882,"1956 Sunset Lane, Apt 602",Paris,,72718,Australia,1992-06-30,2023-06-02,2024-05-31,pending,,,true,2034.40,1,"do not call before 10:30, low priority"
CUST000658,Haus Hvphespzfs,haus.hvphespzfs@example.net,3550666540,"9652 Oak Avenue, Apt 789",Austin,TX,05711,United States,1957-10-25,2021-11-24,2024-09-27,inactive,gold,en-US,false,62.79,0,prefers email contact
CUST000659,Hana Moore,hana.moore@example.org,07015567192,"2-9-17 Minato, Skyline Tower",Yokohama,Fukuoka,171-5443,Japan,1973-04-03,2023-01-06,2024-12-16,banned,bronze,en-GB,true,0.00,6,prefers email contact
CUST000660,Hana Taylor,hana.taylor@mail.test,6738564880,"1943 Pine Rd, Unit 31",Newark,Georgia,05321,United States,1960-12-10,2017-06-05,2018-11-25,banned,bronze,,true,857.18,5,coupon code used: S5336T
CUST000661,Eyymbxu Xjmzgz,eyymbxu.xjmzgz@example.net,07996917870,"4-24-9 Minato, Sunrise Bldg.",Umeda,Kanagawa,883-2219,Japan,1976-09-30,2021-07-13,2024-04-12,pending,bronze,en-GB,true,1068.86,7,"moved recently; verify address, ok"
CUST000662,Rlhtvm Gcrlsfitu,rlhtvm.gcrlsfitu3812@demo.local,+819061908063,"3-18-16 Shibuya, Apt. 2021",Sapporo,Aichi,262-5762,Japan,1995-04-22,2018-06-22,2020-04-06,banned,silver,en-GB,true,0.00,5,"requested invoice as ""PDF"""
CUST000663,Pnuih Cdpffrhyx,pnuih.cdpffrhyx@demo.local,+811485959389,"2-30-13 Meguro, Apt. 531",Naha,Saitama,,Japan,1967-01-31,2024-11-02,2026-01-01,pending,platinum,,false,797.83,3,prefers email contact
CUST000664,Zyimf Iobfcvpzob,08091099220,,"5-12-17 Setagaya, Skyline Tower",Naha,Aichi,174-9145,Japan,1976-06-19,2025-10-30,2026-01-01,inactive,silver,ja,false,148.00,8,"VIP, handle with care"
CUST000665,Niaj Clark,niajclark@example.org,4661174953,"7248 Lake Ln, Unit 67",,,76443,Canada,1980-07-09,2023-03-02,2024-01-02,inactive,bronze,en-GB,true,729.32,6,
CUST000666,Dave Walker,dave.walker@example.net,9132147525,"8402 Maple Avenue, Apt 734",Denver,FL,32221,United States,1972-03-27,2024-01-11,2024-05-16,active,gold,en,false,2939.90,9,"VIP, handle with care (said ""thanks!"")"
CUST000667,Ryo Wright,ryo.wright@demo.local,08031430902,"5-3-18 Setagaya, Apt. 987",Namba,Kanagawa,912-4897,Japan,2003-01-08,2021-01-11,2022-02-02,inactive,gold,en,true,0.00,4,moved recently; verify address
CUST000668,Wznpolhn Dyaeph,wznpolhn.dyaeph@example.net,+10770214745,572 Oak Blvd,Atlanta,CO,34799,United States,1981-04-27,2017-09-05,2018-07-08,pending,platinum,,false,166.62,7,language preference unclear
CUST000669,Wendy Garcia,wendy.garcia@example.com,09025580817,"5-16-16 Setagaya, Apt. 712",Yokohama,Hokkaido,,Japan,,2019-08-01,2021-03-10,inactive,silver,ja,true,240.29,4,"duplicate in legacy system (said ""thanks!"")"
CUST000670,Fjaqfp Mdtqdnj,fjaqfpmdtqdnj@demo.local,09013904104,"2-7-4 Setagaya, Apt. 1250",Umeda,Hyogo,673-0091,Japan,1959-06-30,2017-04-10,2020-09-04,pending,platinum,en,true,0.00,0,duplicate in legacy system
CUST000670,Fjaqfp Mdtqdnj,fjaqfpmdtqdnj@demo.local,09013904104,"2-7-4 Setagaya, Apt. 1250",Umeda,Hyogo,673-0091,Japan,1959-06-30,2017-04-10,2020-09-04,pending,platinum,en,true,0.00,0,duplicate in legacy system
CUST000671,Broudgcx Oeqlqbeza,broudgcx.oeqlqbeza@example.org,+818078601580,"5-7-20 Shinjuku, Apt. 442",Yokohama,Okinawa,967-5044,Japan,1966-08-21,2021-05-05,2021-06-21,pending,silver,ja,true,1851.08,7,"requested invoice as ""PDF"""
CUST000672,Rita Young,rita.young@example.net,2139238165,"4255 Pine Blvd, Unit 19",San Francisco,CA,42928,United States,1992-01-15,2019-04-06,,pending,platinum,,true,,9,do not call before 18:00
CUST000673,Ken Torres,ken.torres@example.net,9873311975,6051 Cedar St,Miami,NY,53707,United States,1982-03-19,2025-12-28,2026-01-01,banned,gold,ja,true,811.66,15,"prefers email contact, low priority"
CUST000674,Alice Torres,alice.torres@example.com,3401749713,4256 Oak Ave,Toronto,,18950,Germany,1971-02-22,2019-01-04,2020-04-09,active,gold,en,false,0.00,3,do not call before 18:00
CUST000675,Peggy Martin,peggy.martin@example.net,09039608389,"4-14-5 Minato, Skyline Tower",Kobe,Kanagawa,165-6738,Japan,1961-06-10,2021-10-07,2022-04-24,banned,silver,en,true,,6,language preference unclear
CUST000676,Sora Davis,sora.davis@example.com,06660944697,"3-2-2 Kita, Apt. 1147",Yokohama,Hyogo,962-6257,Japan,1970-02-24,2021-11-08,,banned,silver,en,false,540.79,3,"duplicate in legacy system, low priority"
CUST000677,Wbzask Ygvzusjz,wbzask.ygvzusjz1412@example.net,+16175963136,3299 2nd Road,New York,TX,97640-3272,United States,2001-12-11,2022-07-15,,banned,gold,en-GB,false,2164.25,9,"requested invoice as ""PDF"""
CUST000678,Taro Brown,taro.brown@mail.test,+17539463431,2949 Main Lane,Boston,CA,80298-1628,United States,1996-09-26,2022-02-10,2022-06-27,active,gold,en,true,,3,coupon code used: WRF6NL
CUST000679,Wyrsshp Bgqpemexdo,(476)932-5726,,4647 Maple St,Chicago,NY,22803,United States,1995-05-05,2020-06-17,2023-08-06,active,silver,en-US,true,1371.44,5,"VIP, handle with care"
CUST000680,Pzrq Rjjcxlxb,pzrq.rjjcxlxb@demo.local,07098675542,"5-6-10 Shinjuku, Sunrise Bldg.",Naha,Kanagawa,081-7275,Japan,1959-08-27,2021-05-21,2025-06-17,pending,gold,en-US,true,0.00,3,"do not call before 09:00, low priority"
CUST000681,Walter Wilson,walter_wilson@example..net,0380901317,8566 Hill Street,New York,NY,63134,United States,1967-03-25,2022-01-26,2025-12-03,inactive,bronze,en-US,false,2205.98,8,duplicate in legacy system
CUST000682,Frank Perez,frank.perez@example.org,+818062167855,"4-1-11 Meguro, Apt. 2167",Umeda,Kanagawa,891-7639,Japan,1986-04-25,2025-08-07,2026-01-01,inactive,silver,en,true,1258.32,4,prefers email contact
CUST000683,Rlmyvwkm Ljvqnxeb,rlmyvwkm.ljvqnxeb197@mail.test,+18916858416,1907 Oak Road,,,99319,United Kingdom,2009-05-22,2025-07-26,2026-01-01,inactive,bronze,en-US,false,374.00,1,language preference unclear
CUST000684,Ryo Williams,ryo.williams@demo.local,8704628159,3500 Lake Lane,Seattle,WA,01160,United States,2005-12-06,2018-02-01,2020-02-20,pending,bronze,ja,false,479.85,5,do not call before 18:00
